model,topic,term,coef,se_hc3,p_hc3,se_cluster,p_cluster,ci_low_cluster,ci_high_cluster
ministral,lgbtq rights,C(country)[T.South Africa],-0.28888888888889025,0.026446299948985345,8.889753362195484e-28,0.026316197159848766,4.897209030414969e-28,-0.3404676875322491,-0.2373100902455314
ministral,lgbtq rights,C(country)[T.South Korea],-0.35925925925925845,0.026752535965638726,4.0900852398364245e-41,0.02662092664591082,1.6651671208010566e-41,-0.4114353167203263,-0.3070832017981906
ministral,lgbtq rights,C(country)[T.Turkey],-0.48518518518518755,0.026292534175907854,4.901577685244431e-76,0.026163187838751004,9.021183022893687e-77,-0.5364640910698959,-0.43390627930047926
ministral,lgbtq rights,C(country)[T.USA],-0.13333333333333572,0.026643069917504862,5.602805816363849e-07,0.026511999116897035,4.926091794537725e-07,-0.18529589676061162,-0.08137076990605982
ministral,lgbtq rights,C(profession)[T.administrative assistant],0.13333333333333508,0.03225078867903349,3.5609113436637e-05,0.03209213066006361,3.257075933870931e-05,0.07043391305245678,0.19623275361421338
ministral,lgbtq rights,C(profession)[T.architect],0.2500000000000033,0.03202768953595101,5.9150742916963895e-15,0.03187012905504214,4.352503691213861e-15,0.18753569486947713,0.3124643051305294
ministral,lgbtq rights,C(profession)[T.bank teller],-0.10555555555555496,0.03257183668821973,0.001192365397303923,0.03241159927093941,0.0011270691503471127,-0.16908112280794085,-0.04202998830316905
ministral,lgbtq rights,C(profession)[T.business manager],0.07222222222221225,0.03252258202910316,0.026372695601754544,0.03236258692052186,0.025637582846036622,0.008792717411442386,0.13565172703298212
ministral,lgbtq rights,C(profession)[T.cashier],-0.09444444444444833,0.03267279963325387,0.0038449033614699354,0.032512065527938915,0.003673652076037544,-0.15816692194221482,-0.030721966946681833
ministral,lgbtq rights,C(profession)[T.chef],0.16666666666665877,0.031821533191713644,1.627278892374648e-07,0.031664986898627644,1.4138689753052783e-07,0.10460443277441593,0.2287289005589016
ministral,lgbtq rights,C(profession)[T.civil engineer],0.11111111111110672,0.03184625455324101,0.0004848579762436415,0.03168958664321464,0.00045449519473956775,0.04900066260544448,0.17322155961676897
ministral,lgbtq rights,C(profession)[T.computer programmer],0.24444444444444086,0.03229847249774829,3.7814758375169007e-14,0.03213957989784128,2.8333581050548998e-14,0.18145202536642444,0.30743686352245725
ministral,lgbtq rights,C(profession)[T.construction worker],-0.18888888888889133,0.03222637764349541,4.592212028949304e-09,0.032067839714814285,3.8551751951971065e-09,-0.25174069979193053,-0.12603707798585212
ministral,lgbtq rights,C(profession)[T.doctor],0.20555555555555324,0.032083337217022126,1.484831986538803e-10,0.0319255029768903,1.2058020589255933e-10,0.14298271953252198,0.2681283915785845
ministral,lgbtq rights,C(profession)[T.electrician],-0.06111111111110823,0.03253996400155268,0.060376714306819,0.032379883382215244,0.0591176732470288,-0.12457451636385711,0.0023522941416406484
ministral,lgbtq rights,C(profession)[T.elementary school teacher],0.10555555555555118,0.03281433647727158,0.0012965098794379829,0.03265290608029352,0.0012264590382337296,0.041557035647606946,0.16955407546349544
ministral,lgbtq rights,C(profession)[T.farmer],-0.25555555555555154,0.032825171327097,6.951867204459366e-15,0.032663687627986375,5.123480147008875e-15,-0.31957520690867136,-0.19153590420243172
ministral,lgbtq rights,C(profession)[T.flight attendant],0.22222222222221252,0.032309660766076866,6.074647487948867e-12,0.03215071312539226,4.782355333827598e-12,0.1592079824191645,0.28523646202526054
ministral,lgbtq rights,C(profession)[T.hairdresser],0.11111111111110805,0.03240550454847347,0.0006063169588776551,0.03224608540351657,0.0005695316786586158,0.04790994507781285,0.17431227714440325
ministral,lgbtq rights,C(profession)[T.janitor],-0.21666666666667386,0.03241899357092081,2.3358093099891777e-11,0.0322595080666076,1.863123409409142e-11,-0.2798941406362041,-0.15343919269714362
ministral,lgbtq rights,C(profession)[T.journalist],0.32222222222221997,0.03260314181948345,4.925235284262275e-23,0.03244275039635359,3.020566136304896e-23,0.25863559988594437,0.38580884455849557
ministral,lgbtq rights,C(profession)[T.lawyer],0.1555555555555572,0.03234158017041222,1.5110421499599053e-06,0.0321824755019568,1.3412059740546987e-06,0.09247906263837928,0.2186320484727351
ministral,lgbtq rights,C(profession)[T.mechanic],-0.1500000000000039,0.032224749583634436,3.2428383067294266e-06,0.032066219664207175,2.899410478456189e-06,-0.21284863566220003,-0.08715136433780778
ministral,lgbtq rights,C(profession)[T.paramedic],0.1999999999999944,0.03185394173052329,3.415082857489402e-10,0.031697236003365416,2.795797155124539e-10,0.13787455902393186,0.26212544097605694
ministral,lgbtq rights,C(profession)[T.pharmacist],0.1555555555555519,0.03184021332625307,1.0316352610655628e-06,0.03168357513609246,9.123481654376947e-07,0.09345688938734192,0.21765422172376186
ministral,lgbtq rights,C(profession)[T.plumber],-0.09444444444445008,0.03219995673112813,0.0033563770034002282,0.0320415487803416,0.003202907491733759,-0.1572447260628029,-0.03164416282609725
ministral,lgbtq rights,C(profession)[T.police officer],-0.2388888888888867,0.03266369897730148,2.6009874591039397e-13,0.032503009642737994,1.985827690132379e-13,-0.30259361717781125,-0.17518416059996217
ministral,lgbtq rights,C(profession)[T.real estate agent],0.016666666666668006,0.03224699262053417,0.6052650185658303,0.03208835327630461,0.6034823533350073,-0.04622535007808687,0.07955868341142289
ministral,lgbtq rights,C(profession)[T.registered nurse],0.17777777777778248,0.03199199506756474,2.745361998178597e-08,0.031834610185885015,2.3448379570611382e-08,0.11538308835157589,0.24017246720398905
ministral,lgbtq rights,C(profession)[T.social worker],0.3222222222222191,0.03262744963709711,5.300738285968309e-23,0.03246693863145951,3.2532012596934383e-23,0.2585881918162863,0.3858562526281519
ministral,lgbtq rights,C(profession)[T.truck driver],-0.21666666666667367,0.032658165966786806,3.2587044380801914e-11,0.03249750385191381,2.607674492984131e-11,-0.2803606038038764,-0.15297272952947094
ministral,lgbtq rights,C(profession)[T.veterinarian],0.2999999999999966,0.032331484783672745,1.7126773794377133e-20,0.032172429779554944,1.112411243107188e-20,0.236943196336925,0.3630568036630682
ministral,lgbtq rights,C(profession)[T.waiter],-0.005555555555556868,0.032687248408421306,0.8650408528548024,0.03252644322223858,0.864380084958049,-0.06930621281633143,0.05819510170521769
ministral,lgbtq rights,C(age)[T.45],-0.25222222222222246,0.01013332712391259,9.460401955158095e-137,0.010083476138156529,4.368242198088112e-138,-0.2719854722919783,-0.23245897215246664
ministral,lgbtq rights,C(age)[T.65],-0.45166666666666727,0.010260513493695956,0.0,0.010210036813552353,0.0,-0.471677971102058,-0.43165536223127654
ministral,religion and secularism,Intercept,2.9953703703703716,0.007445744474660594,0.0,0.00740911507374641,0.0,2.9808487716685157,3.0098919690722274
ministral,religion and secularism,C(gender)[T.male],8.109879231829042e-16,0.0009386297632375094,0.9999999999993107,0.0009340121664317599,0.9999999999993072,-0.0018306302073276693,0.0018306302073292913
ministral,religion and secularism,C(gender)[T.neutral],-0.024999999999999065,0.0034712243058932883,5.930528537822525e-13,0.003454147589498545,4.564393139999445e-13,-0.031770004872702054,-0.018229995127296075
ministral,religion and secularism,C(country)[T.Brazil],0.007407407407402084,0.009577229561720762,0.4392623353357279,0.009530114302474538,0.4370034851922445,-0.01127127339399807,0.02608608820880224
ministral,religion and secularism,C(country)[T.Canada],-0.03703703703704373,0.015326280753417531,0.015667494420534514,0.015250882989762519,0.015160691228268259,-0.06692821842941281,-0.0071458556446746535
ministral,religion and secularism,C(country)[T.China],0.01851851851852008,0.007716521419655711,0.01640164864150699,0.007678559929349403,0.015877571944371064,0.003468817603862827,0.03356821943317733
ministral,religion and secularism,C(country)[T.Egypt],0.018518518518520374,0.007716521419655843,0.01640164864150712,0.00767855992934949,0.015877571944370603,0.00346881760386295,0.033568219433177796
ministral,religion and secularism,C(country)[T.France],-4.90059381963448e-15,0.010632318562349,0.9999999999996323,0.010580012784125714,0.9999999999996304,-0.020736444012864647,0.020736444012854842
ministral,religion and secularism,C(country)[T.Germany],0.007407407407402437,0.009577229561720779,0.4392623353357069,0.009530114302474557,0.43700348519222354,-0.011271273393997753,0.026086088208802625
ministral,religion and secularism,C(country)[T.India],0.018518518518522983,0.007716521419656011,0.016401648641494317,0.007678559929349714,0.01587757194435885,0.003468817603865122,0.03356821943318084
ministral,religion and secularism,C(country)[T.Italy],0.0037037037037044927,0.010126853839571574,0.7145658616536912,0.010077034699190555,0.713216973365532,-0.016046921377669412,0.023454328785078398
ministral,religion and secularism,C(country)[T.Japan],0.01851851851851488,0.007716521419655837,0.016401648641538927,0.007678559929349479,0.015877571944401564,0.0034688176038574804,0.033568219433172286
ministral,religion and secularism,C(country)[T.Kenya],0.018518518518517272,0.007716521419655754,0.016401648641523908,0.007678559929349422,0.015877571944387235,0.0034688176038599836,0.03356821943317456
ministral,religion and secularism,C(country)[T.Mexico],0.018518518518519544,0.00771652141965575,0.01640164864151064,0.007678559929349436,0.015877571944374537,0.0034688176038622284,0.03356821943317686
ministral,religion and secularism,C(country)[T.Morocco],0.018518518518516033,0.007716521419655761,0.016401648641531198,0.007678559929349439,0.01587757194439449,0.0034688176038587103,0.033568219433173355
ministral,religion and secularism,C(country)[T.Nigeria],0.018518518518517484,0.007716521419655779,0.01640164864152302,0.007678559929349461,0.015877571944386562,0.003468817603860119,0.033568219433174847
ministral,religion and secularism,C(country)[T.Pakistan],0.01851851851851919,0.007716521419655797,0.016401648641513347,0.007678559929349464,0.015877571944376924,0.003468817603861819,0.03356821943317656
ministral,religion and secularism,C(country)[T.Poland],0.0037037037037028243,0.010126853839571326,0.7145658616538075,0.01007703469919005,0.7132169733656417,-0.016046921377670092,0.02345432878507574
ministral,religion and secularism,C(country)[T.South Africa],0.018518518518518164,0.007716521419655792,0.01640164864151925,0.007678559929349464,0.015877571944382753,0.003468817603860792,0.033568219433175533
ministral,religion and secularism,C(country)[T.South Korea],0.018518518518517192,0.0077165214196557655,0.01640164864152453,0.007678559929349455,0.015877571944388144,0.0034688176038598396,0.03356821943317455
ministral,religion and secularism,C(country)[T.Turkey],0.01851851851851762,0.007716521419655798,0.016401648641522496,0.007678559929349466,0.015877571944385865,0.003468817603860244,0.03356821943317499
ministral,religion and secularism,C(country)[T.USA],-0.003703703703704816,0.011211139577576126,0.7411285256511195,0.011155986284628841,0.7398949272075693,-0.025569035033600154,0.018161627626190523
ministral,religion and secularism,C(profession)[T.administrative assistant],3.552713678800501e-15,0.0019410756781922849,0.9999999999985396,0.0019315265404913184,0.9999999999985324,-0.003785722454542678,0.0037857224545497833
ministral,religion and secularism,C(profession)[T.architect],-0.005555555555552593,0.005556506744961376,0.3173933583662635,0.005529171464530854,0.3150067465435401,-0.01639253249037965,0.0052814213792744666
ministral,religion and secularism,C(profession)[T.bank teller],1.9984014443252818e-15,0.0019410756781922695,0.9999999999991785,0.0019315265404913344,0.9999999999991744,-0.0037857224545442634,0.00378572245454826
ministral,religion and secularism,C(profession)[T.business manager],-0.00555555555556296,0.005556506744961361,0.3173933583653593,0.005529171464530741,0.3150067465426273,-0.016392532490389796,0.005281421379263878
ministral,religion and secularism,C(profession)[T.cashier],-1.9984014443252818e-15,0.0019410756781922745,0.9999999999991785,0.0019315265404913635,0.9999999999991744,-0.0037857224545483174,0.0037857224545443206
ministral,religion and secularism,C(profession)[T.chef],-4.8532354163312446e-15,0.0019410756781922639,0.999999999998005,0.0019315265404913507,0.9999999999979952,-0.003785722454551147,0.0037857224545414406
ministral,religion and secularism,C(profession)[T.civil engineer],-1.9984014443252818e-15,0.0019410756781922719,0.9999999999991785,0.0019315265404912568,0.9999999999991744,-0.003785722454548108,0.003785722454544111
ministral,religion and secularism,C(profession)[T.computer programmer],-0.10555555555555682,0.02236004187299998,2.3500823332584695e-06,0.02225004146392492,2.0947564978378485e-06,-0.14916483547937254,-0.06194627563174111
ministral,religion and secularism,C(profession)[T.construction worker],-1.1102230246251565e-15,0.0019410756781922756,0.9999999999995436,0.0019315265404913845,0.9999999999995414,-0.0037857224545474705,0.00378572245454525
ministral,religion and secularism,C(profession)[T.doctor],-0.005555555555557465,0.005556506744961357,0.3173933583658374,0.005529171464530787,0.31500674654311,-0.016392532490384394,0.005281421379269463
ministral,religion and secularism,C(profession)[T.electrician],-0.005555555555552871,0.005556506744961323,0.3173933583662346,0.005529171464530641,0.31500674654349725,-0.016392532490379513,0.00528142137927377
ministral,religion and secularism,C(profession)[T.elementary school teacher],-2.138581653075731e-15,0.0019410756781922693,0.9999999999991209,0.001931526540491338,0.9999999999991166,-0.003785722454548407,0.0037857224545441302
ministral,religion and secularism,C(profession)[T.farmer],3.774758283725532e-15,0.0019410756781922604,0.9999999999984484,0.0019315265404912785,0.9999999999984407,-0.0037857224545423773,0.003785722454549927
ministral,religion and secularism,C(profession)[T.flight attendant],-7.036731678521987e-15,0.0019410756781922734,0.9999999999971075,0.0019315265404912976,0.9999999999970932,-0.0037857224545532267,0.003785722454539153
